Product Name,Brand Name,Price,Rating,Reviews,Review Votes,review_len,Sentiment
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Good evening I'm just receiving this iPhone and it's a Verizon iPhone and it's locked.. I need your help to return this item and buy the unlocked cell...,1.0,153,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,2,When I received this phone I was very impressed by how well the outside of the phone looked. It looked new. Unfortunately when I turned it on there were a few very faint but noticible yellow lines going down the screen. I returned it because I was nervous that this could become a major issue in the future.,1.0,307,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,This phone is not unlock to any network I purchase now I have to pay to get it unlock,1.0,85,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"I actually am very happy with it, I got it for my little sister, who really wanted it.I was iffy at first but it works well and it looks great. Will be adding pictures later.",3.0,174,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,I received my order with 100% satisfaction. Thank you very much. Rafael González,3.0,80,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,Phone was in amazing condition!! is unlocked but WILL NOT work with Verizon. It is a GSM phone which means only services like T-Mobile and AT&T will be able to activate it,1.0,171,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"Item as described, fast shipping, excellent customer service. Highly recommend!",2.0,79,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,wrest phone,1.0,11,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,the iphone came with the power/ sleep button bad so i had to paid 6$ to fix it and also the charger came wrong is ther charger of iphone 5s,2.0,139,Negative
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,"Worst!!!Worst!!!Worst...this is not a new phone and it's unlocked AT&T, phone comes with improper packing normal cartron box,After 15 days usage phone charge has defected, now charger is not working, waste of money, do not recommended this seller, since the item is not what they described.",2.0,290,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,2,"charger and cable not compatible , so that i buy charger and cable from other store",0.0,83,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,great phone for the price,0.0,25,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,"This product is sold as being unlocked and compatible with T Mobile. After going through the long process of resetting the phone using itunes, it will not work with the T Mobile SIM card. Useless!",1.0,196,Negative
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,,2.0,3,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Actually sounds good. Not bass heavy but crisp sound.,0.0,53,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,It looked fine but after couple of days there is no media sound. It went to head set mode and could not reset back to normal. Hardware problem????,0.0,146,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Didn't work. Bad seller,1.0,23,Negative
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,"This is probably the worst $90 ever spent. First off, I got an empty package so I had to order another one and wait again. Second, the WiFi antenna is damaged, can't connect to WiFi unless i'm next to the router. The screen froze twice the same day alone, and now the screen went completely dark, barely can see some light out of it. This is a completely bad product, or maybe I don't understand ""refurbished"" the same way as this seller.",0.0,438,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,It is very good product I got,0.0,29,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"This phone looks like new and works perfectly. Just inserted the SIM card from my old phone, went through the easy setup prompts and done!",0.0,138,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,This phone came like new.it was unlocked my sim worked and the phone works great so far,2.0,87,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,"Just received my order for 2 unlocked GSM iPhone 4s & 2 Gorilla glass heavy duty cases. Both phones are Verizon CDMA carrier unlocked which is NOT AT&T or Team Mobile GSM unlocked! Also, 1 of the 2 Gorilla glass case came shattered inside the bubble wrap! Rrrrrrrr😡 Only good thing was package arrived in 24 hours only for me to have to return!",6.0,344,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,This phone looks and works like its brand new!,0.0,46,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Excellent,1.0,9,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,Its 4G phone unlocked and worked fine for tmobile. very good to have it.,0.0,72,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,2,This phone was not unlocked when I got it. I had to pay someone $50 in Philippines to unlock it to get it to work there,1.0,119,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,I love the phone it works great. But one slight problem. You sent the wrong kind of charger for it. I needed one for an iPhone 4s and you sent Ike for a 5s or newer,2.0,164,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,The phone arrived with the wrong charger and no instructions I have told you this before so don't bother me again,1.0,113,Negative
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,iPhone 4s came like new ! Not a scratch on it I'm using it right now it runs perfectly the battery has its moments but overall very pleased,2.0,139,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,"Good price for an iphone. works a whole lot better than my old one. Soon as I get the hang of it, may give it five stars.lol",1.0,124,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Nice phone,1.0,10,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Working perfectly!,2.0,18,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Didn't get expected product.Sim slot is Jammed. battery life is bad.took hours to chargekept on restarting after few minutes,0.0,124,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,"My first review on Amazon after being a customer for over a decade. This is a total fraud, the charger is cheap off the street, as for apple packaging see the picture of attached box and the plastic sleeve it came in.",141.0,217,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Very good iPhone,1.0,16,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Perfect as described!,1.0,21,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,Thank you very much,1.0,19,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"Very good deal, as expected.",1.0,28,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,It's nice and cheap product.,1.0,28,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,So far there has been no problem with it what so ever.,1.0,54,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,This phone was everything my son wanted. Works great. Thank you!,3.0,64,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,There were no head phones,0.0,25,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,The phone looks like new but the wifi doesnt works!,0.0,51,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Like brand-new,4.0,14,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,2,I took the phone to the Verizon Store in Lexington SC. They told me they could not activate the phone because it is not one of thier's. what do you suggest I do with this phone?,1.0,177,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Would not recommend got the product and the phone was not even unlocked never again will I buy a phone on amazon,2.0,112,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,Good,1.0,4,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"love this phone, worked perfectly in central america, just added a local chip and was able to make and receive calls without any problem.",1.0,137,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,It meets my current needs,0.0,25,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,"It works! It doesn't hold a charge all day but it is ok for now. Not sure I would buy a refurbished again, especially from this seller due to the under charging.",1.0,161,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,Bueno,0.0,5,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Phone works great! No issues so far,0.0,35,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,It was as described and works perfect.Thank you very much.,0.0,58,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,very good excelent,0.0,18,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,I got my iPhone in 1 week and it's excellent juss like brand new👍🏽,0.0,66,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,"I have used my IPhone 4s until now, but, I'm tried to open this morning. It does not open, I don't why",0.0,102,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Bought the phone but I need the previous owner itune login in order to use the iphone. Who can I contact to get this information or request a new one.,0.0,150,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"Great price, shipping and service! Thank you will buy again",0.0,59,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,After less than 60 days stopped working. Stuck on the Apple logo then turns off.,0.0,80,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,No problem so far. So good,0.0,26,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Doesn't come on a box dosnt have a charger,1.0,42,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,worked great until it got ground up by a piece of equipment,1.0,59,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Do NOT buy this product from this vendor. It never worked to connect wifi and battery was already worn out.,3.0,107,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,I'm very happy with my old / new phone thx y'all,3.0,48,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,Excellent,0.0,9,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,Works as advertised no complaints!,2.0,34,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,WIFI did not work and battery could only keep a charge for a small portion of the day. I returned the item.,3.0,107,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,works great and looks like new. thanks!!,0.0,40,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,"On the amazon site, it listed it as a new phone rather than refurbished. Although I wouldn't expect a new phone that is so dated, it should have been listed as refurbished. The phone itself is fine and works well.",0.0,213,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,Screen is got some problems but other than that it's fine.,1.0,58,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"Everything works as expected, very please with my purchase.",0.0,59,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,MEH I PHONES ARE WERID,0.0,22,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,The battery was just horrible. But the seller was easy to work with on a return,0.0,79,Negative
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,all good,0.0,8,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,all good,0.0,8,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,"battery was not that good, need to charge twice a day.very narrow screen.",0.0,73,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,no work,0.0,7,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,"The phone works fine, with iOS 9.3.5 however the 4s is sluggish to keep up with opening apps, google maps for instance does take longer to load, overall it's a little slow, but it all works. The screen does have a yellow hue to it, its not a crisp clear color. I also can't get the idea out of my head that this refurbished phone has proprietary spyware installed to monitor calls, texts and photos, to activate the camera and microphone, pretty much access anything on the phone. It didn't come with an official Apple refurbish phone certification, just came in a bag.The refurbished 4s is a great deal, I'm just paranoid thinking there's a catch.",0.0,648,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,It is awesome! I have been wanting an iPhone 4s for a while now and finally got the money to buy it. The phone works 100%. You can add a carrier to it. It works just like any other iPhone too,0.0,191,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Llego well but with the default screen calls chokes and reheated too when charging the battery would give me warranty then could not make the claim before because just a week ago I get the product because I am from Venezuela and slow as I can solve this problem?,0.0,262,Negative
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Exactly as described. Perfect.,0.0,30,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,"phone is good work in Ukraine, but charge included for iphone 5! not compatible for this iphone 4s",1.0,98,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,"At the moment I have to say its ok,because I have not used it yet. I will activate it in Germany, and hope all goes well, if it is usable and works well,I will re post my review.M.St.",1.0,183,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,iPhone is flawless. But the battery doesn't stay long. Only 12hrs standby long. Have to return it. And bought 5c instead.,0.0,121,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,"This phone would not hold a charge. The phone's battery was partially melted and immediately had to buy a new battery. Apparently ""refurbished"" doesn't include a new battery. Very disappointed.",58.0,193,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,The phone looks good. Thanks.,0.0,29,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Perfect- i love it. I'm looking to buy another one. Thank You!,0.0,62,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Works very well in south America!,0.0,33,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Very disappointed with the Iphone 4s I get. Its battery is desperately unfuntional- it can stand by only few hours after being full charge.,0.0,139,Negative
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,We receive without all the accessories and the charge doesn`t complete. You are selling a bad product.,2.0,102,Negative
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Crappy phone I will not buy anther certified refurbished cell phone.,0.0,68,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Mobile is not working as expected .Middle button and over all it too slow..,0.0,75,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,"Phone was not unlocked.I was referred to Apple. Apple said, 2 service techs, the phone was still locked to the Cloud. The prices quoted to have device unlocked in the $50 to $200 range. With no guarantee of success.Due to circumstances, the phone was a gift to someone out of the country, I am out the money.",0.0,308,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Such a worst experience with this buy. This phone is not unlocked and battery is draining out like anything. Keep away from this dealer.I bought another 4s unlocked from lukki_lukki dealer and it's unlocked and in perfect shape.Returning this! !,1.0,245,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"This is an excellent product. It is just like new, but not as costly. I love it.",0.0,80,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,very good,0.0,9,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,Nice first phone for a 13 year old. In good working condition. Just a few minor scratches.,0.0,90,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,As said in the description. Perfect condition. Very much satisfied. Thank you,0.0,77,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,perfect phone,0.0,13,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,"good phones, good cost, but didn't like the packaging although it kept the cost down, so not to bad .",0.0,101,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,The phone looks great but it get hot when it used to make phone calls.,0.0,70,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Excelent product,0.0,16,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,I love it.,0.0,10,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,battery doesn`t hold the charge it gets discharged in few minutes.,1.0,66,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,phone didn't work properly,0.0,26,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Great us everyone know.,0.0,23,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,2,"The battery cells must be dead or dying because it can't hold a charge for longer than an hour is being used moderately, or even for more than a few hours is left totally alone.",0.0,177,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"this worked great, it started out as a glorified iPod then to my iPhone. No issues with it. worked like a charm",0.0,111,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Everything met expectations came on time and worked great,0.0,57,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Came on time. Works great.,0.0,26,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,"We ordered a black iPhone and got a white one. Luckily, I ordered a black case for my husband.",0.0,94,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,"Great phone, works well, the only issue, we ordered WHITE, and we received BLACK, both original and replacement orders.",2.0,119,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,"Phone dead on arrival. Only turning on for few seconds when plugged in, with battery at 100% change. Returned same day.",0.0,119,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,2,"There is definitely something wrong with the battery. When you charge it to full battery, in about 1 hour it says low battery. And. I think there is also a problem with the microphone. The most disappointing is that I ordered it as a gift, and it did not work properly.",0.0,269,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,2,The condition of the phone was near mint but there was something wrong with the battery. I would charge it to full battery and 1 hr later it will say low batt. So basically I need to have a outlet near me at all times..,5.0,219,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,"the iphone does not work, its not been 2 or 3 months I bought it and it does not work at all now.. gets switched off even with full battery, and screen shows loading sign with no other display...",5.0,195,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Not factory unlock not working gsm carriers,1.0,43,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,2,I bought this phone amd I've not even had it two months and the speaker has already gone out of it.,0.0,99,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,2,"everything is good clean no straches--however, the battery doesnt hold a charge longer than about three hours at a time",30.0,119,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"Many people said ""why are you buying 4s now?"", but I just had this need for an iPhone and purchased this. As the result, I am pretty happy about it. It works fine and the phone is brand new. It's delivered very quickly. 5 stars!",1.0,228,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,every thing is ok,0.0,17,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,Phone is good but they could do better with the charger.,0.0,56,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,The battery discharge within 45minutes,0.0,38,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Aaa+++,0.0,6,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,"Ir is a decent phone. My only issue is that the volume keys are sticking after 2 weeks, I do not use them much.",0.0,111,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,This was listed as an AT&T phone and arrived as a Verizon phone.. Sent it back,0.0,78,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,I bought this for my friend it's very goood and the price very nice to meCome with white box .. charge wall and USBAnd the shipping time 👌🏻 In the timeThank you ❤️,0.0,163,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Product not working at all 45 days after purchase. This it the third refurbished product I have purchased and the third time I've been burned. No more.,0.0,151,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,2,Its wasnt new. :/,0.0,17,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Excellent product! For $89.00 I have a great smartphone AND it is unlocked! Phone and wifi signals are string. I highly recommend it!,0.0,133,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,2,"At first there were two problems with the product iPhone 4s unlocked I purchased . The WiFi tab was greyed out dim and I can't connect to Internet even I have a sim card with high speed internet and Wi Fi at home. There is no cellular data network tab on the phone to edit the APN. I called Wireless 2 go They told me they had never had this issue before and they were ready to refund me and sent me a label to return the product. After consideration I decided not to return the product. I reset and erased all the the content and network and started activating the iPhone again. It was a hard time! Finally the Wi Fi tab works and the Internet is connected. However when I browsed Google the Wi Fi stopped working and the screen displayed ""could not activate cellular dater network"" . I had to redo everything again. Totally 3 times. Now it is connected to Wi Fi and Internet but I don't know how long this status can maintain. I even dare not to browse Google website on this iphone. I think the shadow of the former carrier is still there even the phone is unlocked. Is there a way to find out the cellular data network tab and APN to solve this problem?Anyway I have to say that this iPhone 4s has a good look and almost no scratches.",0.0,1238,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,My wife now has a telephone that she enjoys using. Thank you,0.0,60,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,"The Battery goes out in 10 minute with a full charge and the processor doesn't function right, it freezes and stuff. It worked okay for about 1 month.",0.0,150,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,Charger for phone not working properly -,0.0,40,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,It comes with issues with the wifi network is not working,0.0,57,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Good product,0.0,12,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,2,"This I phone since arrived never work , the battery do not charge . I don't know whatI have to do.I tried but the I phone turn off all the time .Tks",0.0,148,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Exactly as described. Phone in perfect condition and worked immediately with my ATT service.,0.0,92,Positive
